status,time/total_timesteps,time/time_elapsed,rollout/exploration_rate,time/episodes,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,train/n_updates,train/loss,train/dqn_loss,train/learning_rate,train/cql_loss
0.0,40871,8209,0.05,123,4,166.62975,500.0,39870,10.949469566345215,10.396458625793457,0.0001,0.5530107617378235
0.0,41371,8310,0.05,124,4,392.007406,500.0,40370,9.208824157714844,8.400806427001953,0.0001,0.8080176115036011
-1.0,41377,8311,0.05,125,4,-206.444309,6.0,40376,20.296371459960938,19.658668518066406,0.0001,0.637702465057373
0.0,41877,8411,0.05,126,4,347.852131,500.0,40876,10.930462837219238,10.389776229858398,0.0001,0.5406862497329712
0.0,42377,8512,0.05,127,4,951.372194,500.0,41376,17.60007667541504,16.807146072387695,0.0001,0.7929298877716064
1.0,42406,8518,0.05,128,4,365.289099,29.0,41405,12.335342407226562,11.614500045776367,0.0001,0.7208420038223267
1.0,42440,8525,0.05,129,4,316.593771,34.0,41439,16.999095916748047,16.169387817382812,0.0001,0.8297088742256165
1.0,42554,8548,0.05,130,4,699.314247,114.0,41553,11.637672424316406,10.925297737121582,0.0001,0.7123744487762451
0.0,43054,8648,0.05,131,4,237.480038,500.0,42053,15.128059387207031,14.406064987182617,0.0001,0.7219945192337036
0.0,43554,8748,0.05,132,4,197.912085,500.0,42553,13.202021598815918,12.573055267333984,0.0001,0.6289660930633545
0.0,44054,8849,0.05,133,4,505.335422,500.0,43053,15.204582214355469,14.60029125213623,0.0001,0.6042909026145935
0.0,44554,8949,0.05,134,4,10574.759128,500.0,43553,25.286333084106445,24.698579788208008,0.0001,0.587753176689148
1.0,44712,8981,0.05,135,4,473.615008,158.0,43711,16.908306121826172,16.317583084106445,0.0001,0.5907223224639893
0.0,45212,9081,0.05,136,4,264.964172,500.0,44211,12.559734344482422,11.886252403259277,0.0001,0.6734819412231445
0.0,45712,9182,0.05,137,4,543.070362,500.0,44711,23.94607925415039,23.374732971191406,0.0001,0.571346640586853
1.0,45785,9196,0.05,138,4,533.874648,73.0,44784,14.581713676452637,13.823198318481445,0.0001,0.7585156559944153
0.0,46285,9297,0.05,139,4,480.870988,500.0,45284,12.52133846282959,11.938350677490234,0.0001,0.5829880833625793
0.0,46785,9397,0.05,140,4,287.504405,500.0,45784,23.976303100585938,23.380470275878906,0.0001,0.5958330035209656
1.0,46911,9422,0.05,141,4,793.143332,126.0,45910,15.372711181640625,14.676040649414062,0.0001,0.6966708898544312
1.0,46980,9436,0.05,142,4,574.75705,69.0,45979,20.811967849731445,20.194141387939453,0.0001,0.6178271770477295
-1.0,46984,9438,0.05,143,4,-190.300246,4.0,45983,27.616790771484375,27.042591094970703,0.0001,0.5742006301879883
