status,rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,time/fps,rollout/exploration_rate,time/time_elapsed,time/episodes,train/learning_rate,train/loss,train/n_updates
-1.0,-211.115714,80755,11.0,4,0.23282749999999985,16327,730,0.0001,6.0181732177734375,70754
1.0,675.849806,80853,98.0,4,0.2318965000000005,16347,731,0.0001,11.430952072143555,70852
1.0,406.928642,80890,37.0,4,0.2315449999999999,16354,732,0.0001,5.663341045379639,70889
1.0,535.1376,80953,63.0,4,0.2309464999999995,16367,733,0.0001,10.737116813659668,70952
1.0,392.485029,80986,33.0,4,0.2306330000000001,16374,734,0.0001,9.857786178588867,70985
-1.0,231.830747,81088,102.0,4,0.22966399999999954,16395,735,0.0001,5.705718994140625,71087
1.0,663.940767,81168,80.0,4,0.22890399999999989,16411,736,0.0001,11.44322681427002,71167
1.0,862.94498,81281,113.0,4,0.2278304999999996,16434,737,0.0001,6.934503555297852,71280
-1.0,-20.983285,81323,42.0,4,0.2274314999999998,16442,738,0.0001,17.502830505371094,71322
1.0,780.995147,81433,110.0,4,0.22638650000000027,16465,739,0.0001,15.547873497009277,71432
1.0,357.132545,81458,25.0,4,0.22614899999999982,16470,740,0.0001,7.6938958168029785,71457
1.0,426.364604,81501,43.0,4,0.22574049999999968,16479,741,0.0001,8.990005493164062,71500
1.0,693.76991,81593,92.0,4,0.22486649999999986,16497,742,0.0001,7.582648277282715,71592
1.0,651.727355,81674,81.0,4,0.22409699999999988,16514,743,0.0001,9.451740264892578,71673
1.0,748.172767,81778,104.0,4,0.2231089999999999,16535,744,0.0001,6.054052352905273,71777
1.0,454.17313,81832,54.0,4,0.2225959999999999,16546,745,0.0001,9.10914134979248,71831
1.0,402.324524,81874,42.0,4,0.2221970000000001,16554,746,0.0001,12.773053169250488,71873
1.0,388.882899,81913,39.0,4,0.22182649999999993,16562,747,0.0001,8.146706581115723,71912
1.0,533.046136,81975,62.0,4,0.22123749999999986,16575,748,0.0001,6.440758228302002,71974
-1.0,73.346943,82018,43.0,4,0.22082899999999972,16584,749,0.0001,9.185173034667969,72017
1.0,504.312386,82074,56.0,4,0.2202970000000003,16595,750,0.0001,9.028457641601562,72073
1.0,759.803122,82183,109.0,4,0.2192615,16617,751,0.0001,8.61204719543457,72182
-1.0,279.21972,82272,89.0,4,0.21841600000000005,16635,752,0.0001,4.2653656005859375,72271
1.0,799.906949,82378,106.0,4,0.21740899999999952,16657,753,0.0001,4.766478538513184,72377
1.0,518.571457,82441,63.0,4,0.21681050000000024,16670,754,0.0001,11.880851745605469,72440
-1.0,21.313907,82480,39.0,4,0.21644000000000008,16678,755,0.0001,4.2558770179748535,72479
-1.0,-138.867258,82492,12.0,4,0.21632600000000002,16680,756,0.0001,10.392460823059082,72491
1.0,574.963403,82561,69.0,4,0.2156705000000002,16694,757,0.0001,5.603445053100586,72560
1.0,516.263288,82613,52.0,4,0.21517649999999955,16705,758,0.0001,4.449586868286133,72612
1.0,695.613178,82724,111.0,4,0.21412199999999992,16727,759,0.0001,4.906195640563965,72723
1.0,375.357905,82755,31.0,4,0.21382749999999995,16734,760,0.0001,4.406518936157227,72754
1.0,804.567915,82872,117.0,4,0.21271599999999957,16757,761,0.0001,6.526018142700195,72871
1.0,784.067185,82987,115.0,4,0.21162349999999985,16781,762,0.0001,4.1785993576049805,72986
1.0,541.044364,83054,67.0,4,0.21098700000000037,16794,763,0.0001,7.3719611167907715,73053
-1.0,-196.009093,83061,7.0,4,0.21092049999999962,16796,764,0.0001,5.402331829071045,73060
-1.0,-199.786342,83067,6.0,4,0.21086349999999998,16797,765,0.0001,3.4240126609802246,73066
1.0,582.534417,83131,64.0,4,0.21025550000000048,16810,766,0.0001,8.52340030670166,73130
1.0,703.454539,83217,86.0,4,0.2094385000000003,16828,767,0.0001,3.4336752891540527,73216
1.0,906.309011,83362,145.0,4,0.2080609999999996,16857,768,0.0001,4.206613540649414,73361
1.0,587.883937,83433,71.0,4,0.20738650000000025,16872,769,0.0001,6.849532127380371,73432
-1.0,203.742456,83526,93.0,4,0.20650300000000021,16890,770,0.0001,7.710273265838623,73525
1.0,806.120449,83635,109.0,4,0.20546749999999991,16912,771,0.0001,3.7222204208374023,73634
1.0,552.400677,83707,72.0,4,0.20478350000000034,16927,772,0.0001,7.478646278381348,73706
1.0,638.305103,83783,76.0,4,0.20406150000000067,16942,773,0.0001,9.046136856079102,73782
1.0,543.530141,83842,59.0,4,0.20350100000000038,16955,774,0.0001,3.1645407676696777,73841
1.0,896.176323,83974,132.0,4,0.20224700000000007,16981,775,0.0001,3.527435541152954,73973
1.0,615.563258,84051,77.0,4,0.20151550000000018,16997,776,0.0001,3.9378697872161865,74050
-1.0,191.916515,84120,69.0,4,0.20086000000000037,17011,777,0.0001,8.98523998260498,74119
1.0,548.718455,84183,63.0,4,0.2002615000000001,17024,778,0.0001,9.508895874023438,74182
1.0,436.603449,84240,57.0,4,0.19972000000000034,17035,779,0.0001,4.893805027008057,74239
1.0,497.55551,84292,52.0,4,0.19922599999999968,17046,780,0.0001,4.905243396759033,74291
1.0,453.56225,84357,65.0,4,0.19860849999999997,17059,781,0.0001,7.872712135314941,74356
-1.0,-209.167244,84360,3.0,4,0.1985800000000001,17060,782,0.0001,4.012265205383301,74359
1.0,587.200282,84427,67.0,4,0.19794349999999972,17074,783,0.0001,7.903779983520508,74426
1.0,565.151766,84491,64.0,4,0.19733550000000033,17087,784,0.0001,7.979559898376465,74490
-1.0,-40.818692,84528,37.0,4,0.1969839999999996,17094,785,0.0001,8.177745819091797,74527
1.0,547.60614,84604,76.0,4,0.19626199999999994,17110,786,0.0001,13.680879592895508,74603
-1.0,-203.279116,84610,6.0,4,0.1962050000000004,17111,787,0.0001,7.426362991333008,74609
1.0,386.401471,84649,39.0,4,0.19583450000000024,17119,788,0.0001,14.547629356384277,74648
-1.0,240.725266,84726,77.0,4,0.19510300000000036,17135,789,0.0001,6.218456268310547,74725
1.0,496.81119,84793,67.0,4,0.1944665,17148,790,0.0001,2.5403976440429688,74792
-1.0,-211.710317,84801,8.0,4,0.19439050000000002,17150,791,0.0001,3.5491623878479004,74800
-1.0,156.980641,84866,65.0,4,0.19377300000000008,17163,792,0.0001,6.35075569152832,74865
1.0,527.757193,84921,55.0,4,0.19325049999999977,17175,793,0.0001,5.899869441986084,74920
-1.0,-198.347125,84926,5.0,4,0.19320299999999957,17176,794,0.0001,4.530683994293213,74925
1.0,408.935599,84972,46.0,4,0.19276599999999966,17185,795,0.0001,4.4624505043029785,74971
-1.0,-124.317263,84986,14.0,4,0.19263299999999994,17188,796,0.0001,6.14451265335083,74985
1.0,280.955408,85005,19.0,4,0.19245250000000003,17192,797,0.0001,4.32512903213501,75004
-1.0,-38.773879,85034,29.0,4,0.1921769999999996,17198,798,0.0001,3.7488558292388916,75033
-1.0,162.516645,85092,58.0,4,0.19162600000000052,17210,799,0.0001,3.4000649452209473,75091
1.0,622.882129,85163,71.0,4,0.19095150000000016,17225,800,0.0001,3.466815233230591,75162
1.0,389.94748,85199,36.0,4,0.19060949999999977,17232,801,0.0001,2.389728546142578,75198
1.0,769.150221,85296,97.0,4,0.18968799999999963,17252,802,0.0001,5.803847312927246,75295
1.0,656.777495,85388,92.0,4,0.18881399999999993,17270,803,0.0001,3.7331626415252686,75387
1.0,425.103202,85433,45.0,4,0.18838650000000023,17280,804,0.0001,17.99669647216797,75432
1.0,766.549035,85556,123.0,4,0.18721800000000033,17304,805,0.0001,2.746920585632324,75555
-1.0,-151.727693,85566,10.0,4,0.1871229999999997,17307,806,0.0001,4.038897514343262,75565
1.0,432.003807,85647,81.0,4,0.18635349999999984,17323,807,0.0001,3.1455397605895996,75646
-1.0,-200.0,85648,1.0,4,0.18634400000000062,17324,808,0.0001,4.8845415115356445,75647
1.0,667.295544,85736,88.0,4,0.18550799999999978,17341,809,0.0001,5.280101776123047,75735
1.0,365.65334,85768,32.0,4,0.18520400000000048,17348,810,0.0001,3.423926591873169,75767
-1.0,-104.790756,85784,16.0,4,0.18505200000000044,17351,811,0.0001,4.242600440979004,75783
1.0,414.679547,85824,40.0,4,0.18467200000000006,17360,812,0.0001,4.271858215332031,75823
1.0,325.562926,85846,22.0,4,0.18446300000000027,17364,813,0.0001,10.550298690795898,75845
-1.0,-221.163042,85853,7.0,4,0.1843965000000004,17366,814,0.0001,7.562597274780273,75852
1.0,656.351761,85938,85.0,4,0.18358900000000056,17383,815,0.0001,3.2172532081604004,75937
1.0,759.132228,86050,112.0,4,0.1825250000000005,17406,816,0.0001,3.4491281509399414,76049
1.0,410.274761,86090,40.0,4,0.1821450000000001,17414,817,0.0001,3.018864631652832,76089
-1.0,-32.793817,86120,30.0,4,0.18186000000000035,17420,818,0.0001,10.477312088012695,76119
1.0,334.614015,86149,29.0,4,0.18158449999999982,17426,819,0.0001,6.825139045715332,76148
-1.0,-39.50086,86170,21.0,4,0.18138500000000046,17431,820,0.0001,3.950981616973877,76169
-1.0,-154.049516,86178,8.0,4,0.18130900000000028,17432,821,0.0001,3.1716227531433105,76177
1.0,815.672328,86290,112.0,4,0.1802450000000002,17455,822,0.0001,5.567522048950195,76289
1.0,699.210326,86383,93.0,4,0.17936150000000028,17474,823,0.0001,2.7133450508117676,76382
1.0,596.4788,86468,85.0,4,0.1785540000000002,17491,824,0.0001,8.26171588897705,76467
1.0,744.541767,86561,93.0,4,0.17767050000000006,17510,825,0.0001,6.891056060791016,76560
-1.0,-213.145239,86566,5.0,4,0.17762299999999975,17511,826,0.0001,7.997500896453857,76565
1.0,411.02815,86609,43.0,4,0.1772144999999996,17520,827,0.0001,8.305675506591797,76608
1.0,672.377572,86701,92.0,4,0.1763404999999998,17539,828,0.0001,2.8049187660217285,76700
1.0,873.298954,86813,112.0,4,0.17527649999999972,17561,829,0.0001,9.313085556030273,76812
-1.0,-184.457075,86823,10.0,4,0.1751815000000002,17564,830,0.0001,2.8629226684570312,76822
-1.0,-5.664885,86856,33.0,4,0.1748679999999997,17570,831,0.0001,10.891676902770996,76855
1.0,425.555018,86891,35.0,4,0.1745354999999995,17578,832,0.0001,3.4792373180389404,76890
1.0,421.402991,86939,48.0,4,0.17407950000000016,17587,833,0.0001,2.4871368408203125,76938
1.0,553.015431,86996,57.0,4,0.17353800000000041,17599,834,0.0001,7.997612953186035,76995
1.0,321.916822,87019,23.0,4,0.17331950000000051,17604,835,0.0001,7.218095779418945,77018
1.0,845.98574,87136,117.0,4,0.17220800000000025,17627,836,0.0001,2.745957136154175,77135
1.0,899.124851,87266,130.0,4,0.17097300000000049,17654,837,0.0001,2.3703246116638184,77265
-1.0,-114.957728,87282,16.0,4,0.17082100000000033,17657,838,0.0001,4.192739486694336,77281
1.0,352.706686,87306,24.0,4,0.1705930000000001,17662,839,0.0001,3.284639835357666,77305
-1.0,-121.057339,87320,14.0,4,0.1704600000000005,17665,840,0.0001,3.5863046646118164,77319
-1.0,202.770254,87383,63.0,4,0.16986150000000022,17678,841,0.0001,5.995035648345947,77382
1.0,701.992286,87473,90.0,4,0.16900649999999984,17696,842,0.0001,3.2419071197509766,77472
1.0,832.905797,87585,112.0,4,0.16794249999999977,17719,843,0.0001,3.0548043251037598,77584
-1.0,233.038868,87663,78.0,4,0.16720149999999956,17735,844,0.0001,2.320054531097412,77662
-1.0,-114.537322,87678,15.0,4,0.16705899999999985,17738,845,0.0001,7.29210090637207,77677
-1.0,-183.14,87683,5.0,4,0.16701150000000053,17739,846,0.0001,2.6950857639312744,77682
1.0,630.875788,87756,73.0,4,0.16631800000000052,17754,847,0.0001,3.610609292984009,77755
1.0,567.14465,87817,61.0,4,0.16573849999999968,17766,848,0.0001,4.734663963317871,77816
-1.0,201.823953,87883,66.0,4,0.16511149999999963,17780,849,0.0001,2.4475479125976562,77882
1.0,408.741886,87917,34.0,4,0.1647884999999999,17787,850,0.0001,7.0882673263549805,77916
-1.0,163.534958,87973,56.0,4,0.16425650000000036,17798,851,0.0001,10.822992324829102,77972
-1.0,271.091407,88041,68.0,4,0.16361049999999977,17812,852,0.0001,2.637819290161133,78040
-1.0,-37.896055,88079,38.0,4,0.16324949999999994,17820,853,0.0001,2.0891237258911133,78078
1.0,841.417554,88206,127.0,4,0.16204300000000005,17846,854,0.0001,3.1273410320281982,78205
1.0,537.173969,88271,65.0,4,0.16142550000000022,17859,855,0.0001,2.2826735973358154,78270
1.0,553.300772,88346,75.0,4,0.16071299999999966,17874,856,0.0001,14.912806510925293,78345
1.0,484.455928,88395,49.0,4,0.1602475,17884,857,0.0001,6.3329057693481445,78394
1.0,880.730971,88513,118.0,4,0.1591265000000005,17908,858,0.0001,11.405929565429688,78512
-1.0,-196.157452,88518,5.0,4,0.1590790000000002,17909,859,0.0001,2.8499231338500977,78517
-1.0,-203.484979,88524,6.0,4,0.15902199999999966,17911,860,0.0001,2.5400495529174805,78523
-1.0,-5.957779,88558,34.0,4,0.1586989999999998,17918,861,0.0001,2.829616069793701,78557
1.0,365.844245,88587,29.0,4,0.15842350000000027,17924,862,0.0001,12.215885162353516,78586
1.0,424.330028,88632,45.0,4,0.1579959999999997,17933,863,0.0001,6.600576400756836,78631
1.0,750.914723,88728,96.0,4,0.15708399999999978,17952,864,0.0001,6.338791847229004,78727
1.0,471.035788,88780,52.0,4,0.15659000000000034,17963,865,0.0001,2.324624538421631,78779
1.0,622.026157,88861,81.0,4,0.15582050000000036,17979,866,0.0001,7.574729919433594,78860
-1.0,-29.890468,88889,28.0,4,0.15555450000000015,17985,867,0.0001,2.3678078651428223,78888
1.0,493.410859,88943,54.0,4,0.15504150000000005,17996,868,0.0001,2.7391910552978516,78942
1.0,589.362534,89017,74.0,4,0.15433849999999993,18011,869,0.0001,8.072117805480957,79016
1.0,503.900959,89068,51.0,4,0.15385399999999982,18022,870,0.0001,2.3850998878479004,79067
1.0,368.875619,89109,41.0,4,0.15346450000000011,18030,871,0.0001,3.9065046310424805,79108
1.0,553.946569,89174,65.0,4,0.1528470000000003,18043,872,0.0001,2.663133144378662,79173
1.0,299.912241,89193,19.0,4,0.15266650000000037,18047,873,0.0001,11.780160903930664,79192
-1.0,-7.649508,89223,30.0,4,0.15238149999999961,18054,874,0.0001,2.366018772125244,79222
1.0,638.106047,89295,72.0,4,0.15169749999999993,18068,875,0.0001,2.8567214012145996,79294
1.0,393.333878,89327,32.0,4,0.15139349999999963,18075,876,0.0001,7.455748081207275,79326
1.0,307.00072,89346,19.0,4,0.1512129999999997,18079,877,0.0001,7.724113464355469,79345
1.0,290.042574,89362,16.0,4,0.15106100000000067,18082,878,0.0001,2.2475409507751465,79361
1.0,790.644409,89471,109.0,4,0.15002550000000048,18104,879,0.0001,5.650778293609619,79470
1.0,872.660685,89622,151.0,4,0.14859100000000025,18135,880,0.0001,11.140698432922363,79621
1.0,618.903407,89695,73.0,4,0.14789750000000035,18150,881,0.0001,2.641787052154541,79694
-1.0,121.954798,89748,53.0,4,0.1473940000000007,18160,882,0.0001,5.724007606506348,79747
-1.0,195.515552,89824,76.0,4,0.1466719999999999,18176,883,0.0001,8.126023292541504,79823
-1.0,340.946244,89917,93.0,4,0.14578849999999988,18195,884,0.0001,21.902931213378906,79916
1.0,416.741702,89978,61.0,4,0.14520900000000003,18207,885,0.0001,6.969630241394043,79977
-1.0,-118.618261,89997,19.0,4,0.14502850000000012,18211,886,0.0001,7.168041229248047,79996
1.0,783.975193,90114,117.0,4,0.14391699999999974,18235,887,0.0001,3.083972454071045,80113
1.0,421.076726,90171,57.0,4,0.1433755,18246,888,0.0001,6.230710506439209,80170
1.0,417.957693,90211,40.0,4,0.1429954999999996,18255,889,0.0001,3.8758978843688965,80210
1.0,538.415827,90267,56.0,4,0.1424635000000002,18266,890,0.0001,14.014485359191895,80266
-1.0,-107.296309,90288,21.0,4,0.14226399999999972,18271,891,0.0001,3.522332191467285,80287
-1.0,65.906889,90332,44.0,4,0.14184600000000036,18280,892,0.0001,8.503384590148926,80331
-1.0,-191.001731,90336,4.0,4,0.14180800000000038,18281,893,0.0001,7.381823539733887,80335
-1.0,-1.217361,90397,61.0,4,0.14122849999999953,18293,894,0.0001,3.5049562454223633,80396
1.0,485.113151,90452,55.0,4,0.14070600000000033,18304,895,0.0001,3.450961112976074,80451
-1.0,-73.897241,90477,25.0,4,0.14046849999999989,18309,896,0.0001,7.845202445983887,80476
1.0,759.859458,90591,114.0,4,0.13938550000000038,18332,897,0.0001,2.846316337585449,80590
-1.0,191.471056,90653,62.0,4,0.1387965000000002,18345,898,0.0001,2.6882166862487793,80652
-1.0,-12.288261,90681,28.0,4,0.1385304999999999,18351,899,0.0001,10.623434066772461,80680
1.0,736.276814,90791,110.0,4,0.13748550000000048,18373,900,0.0001,3.1578221321105957,80790
1.0,607.137465,90866,75.0,4,0.13677300000000003,18388,901,0.0001,2.642192840576172,80865
-1.0,12.406135,90895,29.0,4,0.1364975000000006,18394,902,0.0001,14.283098220825195,80894
1.0,582.470978,90962,67.0,4,0.13586100000000012,18408,903,0.0001,2.9780614376068115,80961
1.0,869.9946,91079,117.0,4,0.13474949999999986,18432,904,0.0001,2.7743828296661377,81078
-1.0,220.82818,91152,73.0,4,0.13405600000000006,18447,905,0.0001,3.8299033641815186,81151
1.0,386.511242,91192,40.0,4,0.13367600000000057,18455,906,0.0001,2.684627056121826,81191
-1.0,66.271995,91234,42.0,4,0.13327699999999965,18463,907,0.0001,2.3840126991271973,81233
-1.0,209.075142,91309,75.0,4,0.1325645000000003,18479,908,0.0001,2.6751656532287598,81308
1.0,506.429414,91374,65.0,4,0.13194700000000048,18492,909,0.0001,2.9468789100646973,81373
1.0,429.867413,91419,45.0,4,0.1315194999999998,18501,910,0.0001,7.0966081619262695,81418
1.0,303.216694,91438,19.0,4,0.13133899999999987,18505,911,0.0001,8.687529563903809,81437
1.0,793.938077,91542,104.0,4,0.13035099999999988,18526,912,0.0001,5.557466506958008,81541
1.0,648.922515,91616,74.0,4,0.12964799999999987,18541,913,0.0001,7.804762840270996,81615
1.0,782.077212,91734,118.0,4,0.12852700000000017,18565,914,0.0001,2.9605021476745605,81733
1.0,655.424272,91821,87.0,4,0.12770049999999966,18583,915,0.0001,12.589170455932617,81820
1.0,478.731306,91869,48.0,4,0.1272445000000002,18592,916,0.0001,2.2301533222198486,81868
1.0,403.04346,91921,52.0,4,0.12675049999999977,18603,917,0.0001,10.982906341552734,81920
-1.0,250.991895,91990,69.0,4,0.12609499999999996,18617,918,0.0001,7.585402965545654,81989
-1.0,85.026687,92044,54.0,4,0.12558199999999986,18628,919,0.0001,13.633451461791992,82043
1.0,702.691054,92153,109.0,4,0.12454649999999967,18650,920,0.0001,3.3179149627685547,82152
1.0,592.780321,92233,80.0,4,0.12378650000000002,18666,921,0.0001,2.519775867462158,82232
-1.0,147.270333,92295,62.0,4,0.12319749999999985,18679,922,0.0001,5.992809295654297,82294
-1.0,-29.085269,92320,25.0,4,0.1229600000000004,18684,923,0.0001,2.607963800430298,82319
1.0,481.14014,92370,50.0,4,0.12248500000000051,18695,924,0.0001,11.590530395507812,82369
1.0,661.224134,92456,86.0,4,0.12166800000000022,18712,925,0.0001,3.459181547164917,82455
-1.0,53.854259,92493,37.0,4,0.1213164999999996,18720,926,0.0001,2.9873554706573486,82492
1.0,560.818326,92572,79.0,4,0.12056600000000017,18736,927,0.0001,6.225179672241211,82571
-1.0,-72.858805,92605,33.0,4,0.12025249999999954,18742,928,0.0001,2.856703281402588,82604
-1.0,2.216962,92644,39.0,4,0.1198820000000006,18751,929,0.0001,11.93942642211914,82643
-1.0,-222.803768,92651,7.0,4,0.11981549999999963,18752,930,0.0001,14.21113109588623,82650
-1.0,-201.015936,92657,6.0,4,0.11975850000000021,18754,931,0.0001,3.676464080810547,82656
1.0,748.204438,92756,99.0,4,0.11881799999999954,18774,932,0.0001,14.280461311340332,82755
1.0,771.779168,92862,106.0,4,0.117811,18795,933,0.0001,2.3040614128112793,82861
-1.0,-155.418727,92869,7.0,4,0.11774450000000036,18797,934,0.0001,2.77382493019104,82868
1.0,505.331039,92920,51.0,4,0.11726000000000003,18807,935,0.0001,2.6643619537353516,82919
1.0,364.613157,92949,29.0,4,0.11698450000000049,18813,936,0.0001,6.2675461769104,82948
-1.0,-58.83197,92977,28.0,4,0.11671850000000028,18819,937,0.0001,2.2794039249420166,82976
1.0,488.053451,93027,50.0,4,0.11624350000000028,18829,938,0.0001,5.804087162017822,83026
1.0,402.082693,93070,43.0,4,0.11583500000000024,18838,939,0.0001,3.713674306869507,83069
1.0,477.059377,93123,53.0,4,0.11533150000000048,18849,940,0.0001,9.251916885375977,83122
1.0,447.216909,93172,49.0,4,0.11486599999999969,18859,941,0.0001,4.2674055099487305,83171
1.0,599.376784,93236,64.0,4,0.1142580000000003,18872,942,0.0001,3.8120479583740234,83235
1.0,398.977105,93277,41.0,4,0.1138684999999996,18880,943,0.0001,8.98046588897705,83276
1.0,382.897301,93314,37.0,4,0.11351700000000009,18888,944,0.0001,5.232528209686279,83313
1.0,560.331465,93380,66.0,4,0.11288999999999993,18901,945,0.0001,2.080385684967041,83379
-1.0,-188.135501,93383,3.0,4,0.11286150000000006,18902,946,0.0001,2.8040666580200195,83382
1.0,642.553692,93472,89.0,4,0.112016,18920,947,0.0001,6.253036022186279,83471
1.0,606.83397,93553,81.0,4,0.11124650000000014,18937,948,0.0001,2.2541069984436035,83552
1.0,473.945274,93603,50.0,4,0.11077150000000024,18947,949,0.0001,2.912285804748535,83602
1.0,436.831091,93653,50.0,4,0.11029650000000013,18957,950,0.0001,6.317238807678223,83652
-1.0,309.083925,93752,99.0,4,0.10935599999999956,18977,951,0.0001,10.112735748291016,83751
1.0,792.131331,93858,106.0,4,0.10834900000000003,18999,952,0.0001,2.0655484199523926,83857
1.0,392.734155,93897,39.0,4,0.10797849999999998,19007,953,0.0001,2.6454005241394043,83896
1.0,806.983415,94009,112.0,4,0.10691450000000002,19029,954,0.0001,11.704147338867188,84008
1.0,340.034805,94034,25.0,4,0.10667700000000058,19034,955,0.0001,2.5440521240234375,84033
1.0,702.700723,94123,89.0,4,0.10583150000000052,19052,956,0.0001,3.8136768341064453,84122
1.0,339.397965,94143,20.0,4,0.10564150000000039,19057,957,0.0001,5.962441921234131,84142
1.0,368.51892,94170,27.0,4,0.10538500000000028,19062,958,0.0001,8.920330047607422,84169
-1.0,147.583983,94229,59.0,4,0.10482449999999999,19074,959,0.0001,5.391259670257568,84228
-1.0,-116.946037,94248,19.0,4,0.10464400000000007,19078,960,0.0001,2.9304518699645996,84247
1.0,540.867238,94322,74.0,4,0.10394099999999984,19093,961,0.0001,7.121983528137207,84321
1.0,361.729018,94356,34.0,4,0.10361800000000021,19100,962,0.0001,12.322235107421875,84355
1.0,580.336371,94420,64.0,4,0.1030100000000006,19114,963,0.0001,8.574836730957031,84419
1.0,678.393776,94504,84.0,4,0.10221199999999986,19131,964,0.0001,6.952672004699707,84503
1.0,575.995837,94572,68.0,4,0.10156600000000016,19144,965,0.0001,2.756988525390625,84571
-1.0,-58.669359,94600,28.0,4,0.10129999999999995,19150,966,0.0001,3.4124886989593506,84599
1.0,262.063096,94615,15.0,4,0.10115750000000001,19153,967,0.0001,6.127344131469727,84614
1.0,665.682239,94691,76.0,4,0.10043550000000034,19169,968,0.0001,7.888517379760742,84690
-1.0,117.788446,94748,57.0,4,0.09989399999999948,19180,969,0.0001,2.5403988361358643,84747
1.0,640.983837,94834,86.0,4,0.0990770000000003,19198,970,0.0001,9.850651741027832,84833
1.0,321.543787,94855,21.0,4,0.09887749999999984,19202,971,0.0001,2.5550055503845215,84854
-1.0,-182.10036,94862,7.0,4,0.09881099999999998,19204,972,0.0001,2.128755569458008,84861
1.0,709.247472,94963,101.0,4,0.09785149999999987,19224,973,0.0001,6.733747482299805,84962
-1.0,234.785091,95044,81.0,4,0.097082,19241,974,0.0001,2.429145574569702,85043
1.0,729.789542,95139,95.0,4,0.09617950000000042,19260,975,0.0001,3.6095597743988037,85138
-1.0,52.22542,95179,40.0,4,0.09579950000000004,19268,976,0.0001,2.3670809268951416,85178
1.0,741.429142,95283,104.0,4,0.09481150000000005,19289,977,0.0001,7.450046062469482,85282
1.0,879.359799,95410,127.0,4,0.09360500000000016,19315,978,0.0001,6.545018672943115,85409
1.0,394.107305,95448,38.0,4,0.09324400000000033,19323,979,0.0001,2.0458436012268066,85447
1.0,672.139968,95532,84.0,4,0.09244600000000058,19340,980,0.0001,2.786106586456299,85531
-1.0,-59.183049,95565,33.0,4,0.09213250000000006,19347,981,0.0001,14.093391418457031,85564
1.0,805.95925,95663,98.0,4,0.0912014999999996,19366,982,0.0001,6.7267255783081055,85662
1.0,769.748113,95775,112.0,4,0.09013750000000065,19389,983,0.0001,1.8129522800445557,85774
1.0,879.734485,95904,129.0,4,0.0889120000000001,19415,984,0.0001,5.527287483215332,85903
-1.0,125.766767,95959,55.0,4,0.08838950000000001,19426,985,0.0001,2.331712007522583,85958
-1.0,156.087001,96020,61.0,4,0.08781000000000005,19439,986,0.0001,1.8698420524597168,86019
1.0,842.601171,96155,135.0,4,0.08652750000000009,19466,987,0.0001,6.391728401184082,86154
-1.0,201.072267,96218,63.0,4,0.08592899999999981,19479,988,0.0001,5.9506683349609375,86217
-1.0,-82.113994,96244,26.0,4,0.08568200000000015,19484,989,0.0001,3.1106910705566406,86243
1.0,657.885169,96339,95.0,4,0.08477950000000056,19504,990,0.0001,2.080336570739746,86338
1.0,735.067706,96440,101.0,4,0.08382000000000045,19524,991,0.0001,4.753150463104248,86439
-1.0,291.437904,96535,95.0,4,0.08291749999999976,19543,992,0.0001,11.738157272338867,86534
-1.0,-208.080904,96543,8.0,4,0.08284149999999957,19545,993,0.0001,1.9567384719848633,86542
1.0,282.964089,96559,16.0,4,0.08268949999999953,19548,994,0.0001,2.993081569671631,86558
1.0,336.065521,96587,28.0,4,0.08242350000000032,19554,995,0.0001,6.154162406921387,86586
1.0,614.170174,96680,93.0,4,0.08154000000000017,19573,996,0.0001,9.198797225952148,86679
1.0,419.950991,96722,42.0,4,0.08114100000000035,19582,997,0.0001,5.93415641784668,86721
1.0,655.808006,96808,86.0,4,0.08032400000000006,19599,998,0.0001,10.49355697631836,86807
-1.0,212.534177,96885,77.0,4,0.07959250000000018,19615,999,0.0001,5.420691013336182,86884
-1.0,146.356322,96951,66.0,4,0.07896550000000002,19628,1000,0.0001,11.78785514831543,86950
1.0,826.686752,97068,117.0,4,0.07785399999999965,19652,1001,0.0001,6.869470596313477,87067
-1.0,279.129786,97158,90.0,4,0.07699900000000037,19670,1002,0.0001,8.884981155395508,87157
1.0,823.005011,97292,134.0,4,0.07572599999999974,19697,1003,0.0001,3.0380239486694336,87291
1.0,749.702668,97381,89.0,4,0.07488050000000068,19715,1004,0.0001,6.221451282501221,87380
-1.0,83.495628,97440,59.0,4,0.07432000000000039,19727,1005,0.0001,3.5537052154541016,87439
1.0,428.187046,97504,64.0,4,0.07371199999999978,19740,1006,0.0001,14.916618347167969,87503
1.0,670.392528,97584,80.0,4,0.07295200000000002,19757,1007,0.0001,10.307385444641113,87583
1.0,305.319942,97605,21.0,4,0.07275250000000066,19761,1008,0.0001,10.661782264709473,87604
-1.0,-196.96,97609,4.0,4,0.07271449999999957,19762,1009,0.0001,8.48796272277832,87608
-1.0,86.859522,97669,60.0,4,0.07214450000000006,19774,1010,0.0001,4.0297393798828125,87668
1.0,661.009596,97750,81.0,4,0.07137500000000008,19791,1011,0.0001,8.357386589050293,87749
-1.0,434.466129,97865,115.0,4,0.07028250000000025,19814,1012,0.0001,8.96298599243164,87864
1.0,818.818216,97984,119.0,4,0.06915200000000055,19838,1013,0.0001,10.383138656616211,87983
-1.0,-191.861578,97991,7.0,4,0.06908550000000069,19840,1014,0.0001,2.184699535369873,87990
